"","participant","Condition","number","correctkey","Congruent","key_response","correct","rt","exp_sess_trials.thisRepN","exp_sess_trials.thisTrialN","exp_sess_trials.thisN","exp_sess_trials.thisIndex","x","magnitude","hand","n_digits","ppid"
"14223",12133,"Numerosity",5,"a","Incong","a",1,0.42145,2,12,44,12,15640,"large","left",NA,44
"14224",12133,"Numerosity",5,"l","Incong","l",1,0.422345,1,8,24,15,15641,"large","right",NA,44
"14225",12133,"Digit",5,"l","Incong","l",1,0.42969,0,5,5,15,15642,"large","right",NA,44
"14226",12133,"Digit",5,"a","Incong","a",1,0.435045,0,3,3,12,15643,"large","left",NA,44
"14227",12133,"Digit",5,"a","Incong","a",1,0.45055,2,3,35,15,15644,"large","left",NA,44
"14228",12133,"Digit",5,"a","Incong","a",1,0.460545,4,6,70,15,15645,"large","left",NA,44
"14229",12133,"Numerosity",2,"a","Incong","a",1,0.337745,1,14,30,7,7477,"small","left",NA,44
"14230",12133,"Numerosity",1,"l","Cong","a",0,0.354105,1,6,22,1,3354,"small","left",NA,44
"14231",12133,"Numerosity",1,"a","Cong","l",0,0.37735,1,4,20,0,3355,"small","right",NA,44
"14232",12133,"Numerosity",4,"l","Incong","l",1,0.41917,4,8,72,8,11562,"large","right",NA,44
"14233",12133,"Numerosity",4,"l","Incong","l",1,0.422175,1,1,17,8,11563,"large","right",NA,44
"14234",12133,"Digit",4,"a","Incong","a",1,0.434075,2,11,43,8,11564,"large","left",NA,44
"14235",12133,"Digit",4,"l","Incong","l",1,0.43946,2,0,32,8,11565,"large","right",NA,44
"14236",12133,"Digit",4,"l","Incong","l",1,0.44576,2,5,37,9,11566,"large","right",NA,44
"14237",12133,"Digit",5,"a","Cong","a",1,0.283075,2,1,33,13,15573,"large","left",NA,44
"14238",12133,"Digit",5,"a","Cong","a",1,0.2977,4,12,76,13,15574,"large","left",NA,44
"14239",12133,"Digit",5,"l","Cong","l",1,0.325845,4,11,75,13,15575,"large","right",NA,44
"14240",12133,"Digit",5,"l","Cong","l",1,0.344165,0,1,1,13,15576,"large","right",NA,44
"14241",12133,"Numerosity",5,"l","Cong","l",1,0.34468,3,12,60,14,15577,"large","right",NA,44
"14242",12133,"Digit",5,"l","Cong","l",1,0.34652,3,7,55,13,15578,"large","right",NA,44
"14243",12133,"Numerosity",5,"a","Cong","a",1,0.34755,0,6,6,13,15579,"large","left",NA,44
"14244",12133,"Numerosity",5,"a","Cong","a",1,0.35772,2,0,32,13,15580,"large","left",NA,44
"14245",12133,"Numerosity",5,"a","Cong","a",1,0.360645,4,15,79,14,15581,"large","left",NA,44
"14246",12133,"Numerosity",5,"l","Cong","l",1,0.36287,1,3,19,14,15582,"large","right",NA,44
"14247",12133,"Digit",5,"a","Cong","a",1,0.367445,0,11,11,14,15583,"large","left",NA,44
"14248",12133,"Digit",5,"a","Cong","a",1,0.37783,3,9,57,14,15584,"large","left",NA,44
"14249",12133,"Numerosity",5,"l","Cong","l",1,0.38499,4,4,68,14,15585,"large","right",NA,44
"14250",12133,"Numerosity",5,"l","Cong","l",1,0.388685,2,9,41,14,15586,"large","right",NA,44
"14251",12133,"Digit",5,"a","Cong","a",1,0.389045,4,0,64,14,15587,"large","left",NA,44
"14252",12133,"Digit",5,"l","Cong","l",1,0.390815,2,8,40,13,15588,"large","right",NA,44
"14253",12133,"Numerosity",1,"l","Cong","l",1,0.35623,2,4,36,0,3377,"small","right",NA,44
"14254",12133,"Numerosity",5,"a","Incong","a",1,0.372225,0,13,13,15,15630,"large","left",NA,44
"14255",12133,"Digit",5,"l","Cong","l",1,0.403615,0,12,12,14,15591,"large","right",NA,44
"14256",12133,"Digit",5,"l","Cong","l",1,0.403835,4,0,64,14,15592,"large","right",NA,44
"14257",12133,"Digit",5,"l","Cong","l",1,0.412985,2,15,47,14,15593,"large","right",NA,44
"14258",12133,"Numerosity",5,"a","Cong","a",1,0.413665,1,13,29,14,15594,"large","left",NA,44
"14259",12133,"Digit",4,"l","Incong","l",1,0.348265,4,15,79,8,11549,"large","right",NA,44
"14260",12133,"Digit",4,"a","Incong","a",1,0.356485,0,0,0,8,11550,"large","left",NA,44
"14261",12133,"Numerosity",4,"a","Incong","a",1,0.36096,0,14,14,9,11551,"large","left",NA,44
"14262",12133,"Numerosity",4,"l","Incong","l",1,0.363715,2,11,43,9,11552,"large","right",NA,44
"14263",12133,"Digit",4,"a","Incong","a",1,0.37065,2,4,36,9,11553,"large","left",NA,44
"14264",12133,"Numerosity",4,"l","Incong","l",1,0.376715,2,1,33,8,11554,"large","right",NA,44
"14265",12133,"Digit",4,"a","Incong","a",1,0.376995,0,7,7,9,11555,"large","left",NA,44
"14266",12133,"Numerosity",4,"a","Incong","a",1,0.38787,3,4,52,9,11556,"large","left",NA,44
"14267",12133,"Numerosity",4,"a","Incong","a",1,0.40066,0,11,11,8,11557,"large","left",NA,44
"14268",12133,"Digit",4,"l","Incong","l",1,0.403525,1,6,22,8,11558,"large","right",NA,44
"14269",12133,"Digit",4,"l","Incong","l",1,0.408905,3,12,60,9,11559,"large","right",NA,44
"14270",12133,"Numerosity",4,"a","Incong","a",1,0.40915,2,11,43,9,11560,"large","left",NA,44
"14271",12133,"Digit",4,"a","Incong","a",1,0.41742,4,2,66,9,11561,"large","left",NA,44
"14272",12133,"Numerosity",2,"l","Cong","l",1,0.348245,3,10,58,6,7439,"small","right",NA,44
"14273",12133,"Numerosity",2,"l","Cong","l",1,0.351895,1,4,20,5,7440,"small","right",NA,44
"14274",12133,"Digit",5,"l","Cong","l",1,0.523935,3,11,59,14,15610,"large","right",NA,44
"14275",12133,"Numerosity",5,"l","Incong","l",1,0.286665,2,10,42,15,15611,"large","right",NA,44
"14276",12133,"Numerosity",5,"l","Incong","l",1,0.288325,4,6,70,15,15612,"large","right",NA,44
"14277",12133,"Numerosity",5,"l","Incong","l",1,0.316065,0,10,10,12,15613,"large","right",NA,44
"14278",12133,"Numerosity",5,"l","Incong","l",1,0.324675,2,9,41,12,15614,"large","right",NA,44
"14279",12133,"Digit",5,"a","Incong","a",1,0.328655,2,7,39,12,15615,"large","left",NA,44
"14280",12133,"Digit",5,"a","Incong","a",1,0.331175,3,5,53,15,15616,"large","left",NA,44
"14281",12133,"Numerosity",5,"l","Incong","l",1,0.33665,1,3,19,12,15617,"large","right",NA,44
"14282",12133,"Numerosity",5,"a","Incong","a",1,0.34197,0,3,3,12,15618,"large","left",NA,44
"14283",12133,"Digit",5,"l","Incong","l",1,0.346415,3,0,48,12,15619,"large","right",NA,44
"14284",12133,"Digit",5,"l","Incong","l",1,0.34808,1,10,26,15,15620,"large","right",NA,44
"14285",12133,"Digit",5,"a","Incong","a",1,0.34864,3,0,48,12,15621,"large","left",NA,44
"14286",12133,"Numerosity",5,"a","Incong","a",1,0.349405,4,10,74,15,15622,"large","left",NA,44
"14287",12133,"Digit",5,"l","Incong","l",1,0.35674,3,2,50,15,15623,"large","right",NA,44
"14288",12133,"Numerosity",5,"a","Incong","a",1,0.35715,1,14,30,15,15624,"large","left",NA,44
"14289",12133,"Digit",5,"a","Incong","a",1,0.35727,1,3,19,12,15625,"large","left",NA,44
"14290",12133,"Numerosity",5,"l","Incong","l",1,0.36101,4,7,71,12,15626,"large","right",NA,44
"14291",12133,"Numerosity",5,"a","Incong","a",1,0.37032,1,6,22,12,15627,"large","left",NA,44
"14292",12133,"Digit",5,"a","Incong","a",1,0.37041,4,7,71,12,15628,"large","left",NA,44
"14293",12133,"Numerosity",5,"l","Cong","l",1,0.39917,2,8,40,13,15589,"large","right",NA,44
"14294",12133,"Numerosity",2,"a","Cong","a",1,0.43746,0,2,2,6,7457,"small","left",NA,44
"14295",12133,"Digit",5,"a","Incong","a",1,0.374395,0,1,1,15,15631,"large","left",NA,44
"14296",12133,"Digit",5,"a","Incong","a",1,0.37831,1,13,29,15,15632,"large","left",NA,44
"14297",12133,"Numerosity",5,"a","Incong","a",1,0.38418,3,3,51,15,15633,"large","left",NA,44
"14298",12133,"Digit",5,"l","Incong","l",1,0.39147,1,12,28,12,15634,"large","right",NA,44
"14299",12133,"Numerosity",5,"a","Cong","a",1,0.41391,2,12,44,14,15595,"large","left",NA,44
"14300",12133,"Digit",5,"a","Cong","a",1,0.41476,0,8,8,13,15596,"large","left",NA,44
"14301",12133,"Numerosity",5,"l","Cong","l",1,0.421555,4,0,64,13,15597,"large","right",NA,44
"14302",12133,"Numerosity",5,"a","Cong","a",1,0.42237,3,12,60,13,15598,"large","left",NA,44
"14303",12133,"Numerosity",5,"a","Cong","a",1,0.434225,4,12,76,13,15599,"large","left",NA,44
"14304",12133,"Numerosity",5,"l","Cong","l",1,0.43447,0,0,0,14,15600,"large","right",NA,44
"14305",12133,"Digit",5,"a","Cong","a",1,0.43639,1,6,22,14,15601,"large","left",NA,44
"14306",12133,"Numerosity",5,"a","Cong","a",1,0.44267,1,7,23,13,15602,"large","left",NA,44
"14307",12133,"Numerosity",5,"l","Cong","l",1,0.446965,1,11,27,13,15603,"large","right",NA,44
"14308",12133,"Digit",2,"a","Cong","a",1,0.340715,1,3,19,5,7435,"small","left",NA,44
"14309",12133,"Numerosity",2,"a","Cong","a",1,0.341215,1,1,17,5,7436,"small","left",NA,44
"14310",12133,"Digit",2,"a","Cong","a",1,0.341415,0,15,15,6,7437,"small","left",NA,44
"14311",12133,"Digit",2,"a","Cong","a",1,0.344005,3,10,58,6,7438,"small","left",NA,44
"14312",12133,"Numerosity",2,"a","Incong","a",1,0.33606,2,15,47,7,7476,"small","left",NA,44
"14313",12133,"Digit",4,"l","Incong","l",1,0.54556,1,4,20,9,11575,"large","right",NA,44
"14314",12133,"Numerosity",4,"a","Incong","a",1,0.594305,3,6,54,8,11576,"large","left",NA,44
"14315",12133,"Digit",4,"a","Incong","a",1,0.60826,1,5,21,9,11577,"large","left",NA,44
"14316",12133,"Numerosity",2,"a","Cong","a",1,0.399605,3,15,63,6,7452,"small","left",NA,44
"14317",12133,"Numerosity",2,"l","Cong","l",1,0.41907,2,6,38,6,7453,"small","right",NA,44
"14318",12133,"Digit",4,"l","Incong","l",1,0.455355,0,9,9,9,11567,"large","right",NA,44
"14319",12133,"Digit",4,"l","Incong","l",1,0.462005,3,14,62,8,11568,"large","right",NA,44
"14320",12133,"Numerosity",4,"l","Incong","l",1,0.46625,3,9,57,9,11569,"large","right",NA,44
"14321",12133,"Numerosity",4,"a","Incong","a",1,0.47962,2,13,45,8,11570,"large","left",NA,44
"14322",12133,"Digit",4,"l","Incong","l",1,0.497055,0,8,8,8,11571,"large","right",NA,44
"14323",12133,"Digit",4,"a","Incong","a",1,0.506785,3,15,63,9,11572,"large","left",NA,44
"14324",12133,"Digit",4,"a","Incong","a",1,0.515495,4,1,65,8,11573,"large","left",NA,44
"14325",12133,"Numerosity",4,"a","Incong","a",1,0.537455,1,10,26,8,11574,"large","left",NA,44
"14326",12133,"Digit",5,"l","Incong","l",1,0.39194,2,9,41,15,15635,"large","right",NA,44
"14327",12133,"Digit",5,"l","Incong","l",1,0.403825,4,1,65,12,15636,"large","right",NA,44
"14328",12133,"Numerosity",5,"l","Incong","l",1,0.408075,3,5,53,15,15637,"large","right",NA,44
"14329",12133,"Numerosity",2,"l","Incong","l",1,0.292345,0,5,5,7,7466,"small","right",NA,44
"14330",12133,"Digit",2,"a","Incong","a",1,0.31023,2,13,45,4,7467,"small","left",NA,44
"14331",12133,"Digit",2,"l","Cong","l",1,0.422765,3,10,58,6,7454,"small","right",NA,44
"14332",12133,"Numerosity",2,"a","Cong","a",1,0.423835,3,10,58,5,7455,"small","left",NA,44
"14333",12133,"Numerosity",5,"a","Incong","a",1,0.37212,4,9,73,12,15629,"large","left",NA,44
"14334",12133,"Numerosity",2,"l","Incong","l",1,0.320615,3,0,48,4,7471,"small","right",NA,44
"14335",12133,"Numerosity",2,"a","Cong","a",1,0.46376,4,5,69,6,7458,"small","left",NA,44
"14336",12133,"Numerosity",2,"l","Cong","l",1,0.470005,3,7,55,5,7459,"small","right",NA,44
"14337",12133,"Digit",2,"l","Cong","l",1,0.47549,2,2,34,5,7460,"small","right",NA,44
"14338",12133,"Numerosity",2,"l","Cong","l",1,0.482635,4,10,74,6,7461,"small","right",NA,44
"14339",12133,"Digit",2,"l","Cong","l",1,0.37409,1,2,18,6,7448,"small","right",NA,44
"14340",12133,"Numerosity",2,"l","Cong","l",1,0.377745,0,1,1,5,7449,"small","right",NA,44
"14341",12133,"Digit",2,"l","Cong","l",1,0.381225,1,8,24,5,7450,"small","right",NA,44
"14342",12133,"Digit",2,"l","Cong","l",1,0.38958,4,15,79,5,7451,"small","right",NA,44
"14343",12133,"Numerosity",2,"a","Cong","a",1,0.28361,1,2,18,6,7428,"small","left",NA,44
"14344",12133,"Digit",2,"a","Incong","a",1,0.310775,2,11,43,7,7468,"small","left",NA,44
"14345",12133,"Numerosity",2,"a","Incong","a",1,0.318965,2,5,37,4,7469,"small","left",NA,44
"14346",12133,"Numerosity",2,"a","Incong","a",1,0.319385,0,7,7,4,7470,"small","left",NA,44
"14347",12133,"Digit",2,"a","Cong","a",1,0.355515,0,10,10,5,7443,"small","left",NA,44
"14348",12133,"Numerosity",2,"l","Incong","l",1,0.32093,0,15,15,4,7472,"small","right",NA,44
"14349",12133,"Digit",2,"a","Incong","a",1,0.32153,0,14,14,7,7473,"small","left",NA,44
"14350",12133,"Numerosity",2,"a","Incong","a",1,0.323335,3,13,61,7,7474,"small","left",NA,44
"14351",12133,"Numerosity",2,"a","Incong","a",1,0.331965,4,13,77,7,7475,"small","left",NA,44
"14352",12133,"Digit",2,"l","Cong","l",1,0.5538,3,2,50,5,7464,"small","right",NA,44
"14353",12133,"Digit",2,"a","Cong","a",1,0.49265,4,10,74,6,7462,"small","left",NA,44
"14354",12133,"Digit",2,"l","Cong","l",1,0.550995,0,4,4,6,7463,"small","right",NA,44
"14355",12133,"Digit",2,"a","Incong","l",0,0.52065,0,0,0,4,7427,"small","right",NA,44
"14356",12133,"Digit",2,"l","Cong","l",1,0.42998,4,4,68,6,7456,"small","right",NA,44
"14357",12133,"Numerosity",2,"a","Cong","a",1,0.309255,2,10,42,6,7429,"small","left",NA,44
"14358",12133,"Numerosity",2,"l","Cong","l",1,0.35264,1,15,31,6,7441,"small","right",NA,44
"14359",12133,"Digit",2,"l","Cong","l",1,0.354255,2,5,37,6,7442,"small","right",NA,44
"14360",12133,"Numerosity",2,"l","Cong","l",1,0.373565,2,13,45,5,7447,"small","right",NA,44
"14361",12133,"Digit",2,"l","Cong","l",1,0.36157,0,9,9,5,7444,"small","right",NA,44
"14362",12133,"Digit",2,"a","Cong","a",1,0.36265,2,3,35,6,7445,"small","left",NA,44
"14363",12133,"Numerosity",2,"a","Cong","a",1,0.369315,4,2,66,5,7446,"small","left",NA,44
"14364",12133,"Digit",2,"a","Cong","a",1,0.322125,3,6,54,5,7431,"small","left",NA,44
"14365",12133,"Digit",2,"a","Cong","a",1,0.33001,2,12,44,5,7432,"small","left",NA,44
"14366",12133,"Numerosity",2,"a","Cong","a",1,0.562475,0,12,12,5,7465,"small","left",NA,44
"14367",12133,"Digit",2,"a","Cong","a",1,0.31246,4,7,71,5,7430,"small","left",NA,44
"14368",12133,"Numerosity",2,"l","Cong","l",1,0.33015,4,14,78,5,7433,"small","right",NA,44
"14369",12133,"Numerosity",2,"l","Cong","l",1,0.33613,0,14,14,6,7434,"small","right",NA,44
"14370",12175,"Numerosity",1,"a","Cong","a",1,0.682035,3,4,52,0,3481,"small","left",NA,45
"14371",12175,"Numerosity",1,"l","Cong","l",1,0.634415,1,13,29,0,3480,"small","right",NA,45
"14372",12175,"Numerosity",1,"l","Incong","l",1,0.3728,1,6,22,3,3484,"small","right",NA,45
"14373",12175,"Numerosity",1,"a","Incong","a",1,0.387405,1,7,23,2,3485,"small","left",NA,45
"14374",12175,"Numerosity",1,"l","Cong","l",1,0.701545,3,8,56,0,3482,"small","right",NA,45
"14375",12175,"Digit",1,"a","Cong","a",1,0.7681,4,13,77,1,3483,"small","left",NA,45
"14376",12175,"Numerosity",1,"a","Incong","a",1,0.49964,2,15,47,3,3503,"small","left",NA,45
"14377",12175,"Digit",1,"a","Incong","a",1,0.514545,3,3,51,2,3504,"small","left",NA,45
"14378",12175,"Numerosity",1,"l","Incong","l",1,0.516865,3,10,58,3,3505,"small","right",NA,45
"14379",12175,"Digit",5,"a","Cong","l",0,0.466675,4,6,70,13,15649,"large","right",NA,45
"14380",12175,"Digit",5,"a","Cong","l",0,0.487445,2,15,47,14,15650,"large","right",NA,45
"14381",12175,"Digit",5,"a","Cong","l",0,0.48773,4,7,71,14,15651,"large","right",NA,45
"14382",12175,"Digit",5,"a","Cong","l",0,0.52173,0,2,2,13,15652,"large","right",NA,45
"14383",12175,"Digit",5,"a","Cong","l",0,0.53501,0,13,13,14,15653,"large","right",NA,45
"14384",12175,"Numerosity",1,"l","Incong","l",1,0.483725,3,12,60,2,3499,"small","right",NA,45
"14385",12175,"Numerosity",1,"a","Incong","a",1,0.487355,3,3,51,2,3500,"small","left",NA,45
"14386",12175,"Numerosity",2,"l","Cong","a",0,0.33386,1,4,20,5,7504,"small","left",NA,45
"14387",12175,"Numerosity",1,"a","Incong","a",1,0.49867,4,2,66,3,3502,"small","left",NA,45
"14388",12175,"Numerosity",4,"l","Incong","l",1,1.00217,2,4,36,9,11630,"large","right",6,45
"14389",12175,"Digit",2,"l","Cong","a",0,0.95196,2,10,42,5,7514,"small","left",NA,45
"14390",12175,"Digit",2,"a","Incong","l",0,0.43231,0,15,15,4,7515,"small","right",NA,45
"14391",12175,"Digit",2,"l","Incong","a",0,0.45306,4,4,68,7,7516,"small","left",NA,45
"14392",12175,"Digit",2,"l","Incong","a",0,0.47054,0,0,0,7,7517,"small","left",NA,45
"14393",12175,"Digit",2,"l","Incong","a",0,0.513775,2,7,39,7,7518,"small","left",NA,45
"14394",12175,"Digit",2,"l","Incong","a",0,0.567265,2,4,36,4,7519,"small","left",NA,45
"14395",12175,"Numerosity",1,"a","Incong","a",1,0.477065,0,7,7,2,3497,"small","left",NA,45
"14396",12175,"Numerosity",1,"a","Incong","a",1,0.481415,2,13,45,2,3498,"small","left",NA,45
"14397",12175,"Digit",2,"l","Incong","a",0,0.586005,4,5,69,4,7522,"small","left",NA,45
"14398",12175,"Numerosity",1,"l","Incong","l",1,0.400705,0,13,13,2,3486,"small","right",NA,45
"14399",12175,"Numerosity",1,"l","Incong","l",1,0.401255,2,10,42,3,3487,"small","right",NA,45
"14400",12175,"Numerosity",1,"l","Incong","l",1,0.41729,4,15,79,2,3488,"small","right",NA,45
"14401",12175,"Digit",1,"a","Incong","a",1,0.432075,1,1,17,2,3489,"small","left",NA,45
"14402",12175,"Digit",1,"a","Incong","a",1,0.43265,0,7,7,2,3490,"small","left",NA,45
"14403",12175,"Digit",1,"a","Incong","a",1,0.432945,4,0,64,2,3491,"small","left",NA,45
"14404",12175,"Digit",1,"a","Incong","a",1,0.43349,1,0,16,3,3492,"small","left",NA,45
"14405",12175,"Numerosity",1,"a","Incong","a",1,0.434105,0,6,6,3,3493,"small","left",NA,45
"14406",12175,"Numerosity",1,"a","Incong","a",1,0.435605,3,13,61,3,3494,"small","left",NA,45
"14407",12175,"Digit",1,"a","Incong","a",1,0.4386,0,5,5,3,3495,"small","left",NA,45
"14408",12175,"Digit",2,"l","Incong","a",0,0.583705,3,0,48,7,7520,"small","left",NA,45
"14409",12175,"Digit",2,"l","Incong","a",0,0.58521,1,12,28,4,7521,"small","left",NA,45
"14410",12175,"Digit",5,"a","Incong","l",0,0.569625,2,9,41,15,15666,"large","right",NA,45
"14411",12175,"Digit",5,"a","Incong","l",0,0.686255,3,14,62,15,15667,"large","right",NA,45
"14412",12175,"Digit",5,"a","Incong","l",0,0.76854,2,0,32,12,15668,"large","right",NA,45
"14413",12175,"Digit",5,"a","Incong","l",0,0.80035,1,6,22,15,15669,"large","right",NA,45
"14414",12175,"Digit",1,"a","Incong","a",1,0.495565,2,6,38,3,3501,"small","left",NA,45
"14415",12175,"Numerosity",5,"l","Cong","l",1,1.032625,3,3,51,14,15670,"large","right",7,45
"14416",12175,"Numerosity",5,"a","Incong","a",1,1.65167,1,3,19,15,15700,"large","left",6,45
"14417",12175,"Numerosity",4,"l","Incong","l",1,1.036015,1,15,31,8,11631,"large","right",7,45
"14418",12175,"Digit",4,"l","Incong","l",1,1.071795,2,1,33,9,11632,"large","right",7,45
"14419",12175,"Digit",5,"l","Cong","l",1,0.418565,4,14,78,13,15677,"large","right",NA,45
"14420",12175,"Numerosity",1,"a","Incong","a",1,0.569085,4,12,76,2,3506,"small","left",NA,45
"14421",12175,"Digit",1,"a","Incong","a",1,0.466235,3,2,50,3,3496,"small","left",NA,45
"14422",12175,"Digit",5,"a","Incong","l",0,0.56733,1,3,19,12,15665,"large","right",NA,45
"14423",12175,"Numerosity",1,"l","Incong","l",1,0.632285,4,1,65,3,3509,"small","right",NA,45
"14424",12175,"Numerosity",1,"a","Incong","a",1,0.63583,1,1,17,3,3510,"small","left",NA,45
"14425",12175,"Digit",1,"a","Incong","a",1,0.65309,4,4,68,3,3511,"small","left",NA,45
"14426",12175,"Numerosity",1,"l","Incong","l",1,0.654195,2,8,40,2,3512,"small","right",NA,45
"14427",12175,"Numerosity",1,"l","Incong","l",1,0.8354,1,4,20,2,3513,"small","right",NA,45
"14428",12175,"Digit",2,"l","Cong","a",0,0.66664,2,8,40,6,7513,"small","left",NA,45
"14429",12175,"Digit",1,"l","Cong","a",0,0.39887,2,2,34,1,3434,"small","left",NA,45
"14430",12175,"Digit",1,"l","Cong","a",0,0.39902,0,9,9,1,3435,"small","left",NA,45
"14431",12175,"Digit",1,"l","Cong","a",0,0.416315,3,15,63,0,3436,"small","left",NA,45
"14432",12175,"Digit",1,"l","Cong","a",0,0.423815,0,12,12,0,3437,"small","left",NA,45
"14433",12175,"Digit",1,"l","Cong","a",0,0.43012,4,3,67,1,3438,"small","left",NA,45
"14434",12175,"Digit",1,"l","Cong","a",0,0.450925,3,3,51,1,3439,"small","left",NA,45
"14435",12175,"Digit",1,"l","Cong","a",0,0.45494,4,1,65,0,3440,"small","left",NA,45
"14436",12175,"Digit",1,"l","Cong","a",0,0.485845,1,15,31,0,3441,"small","left",NA,45
"14437",12175,"Digit",1,"l","Cong","a",0,0.566705,1,0,16,1,3442,"small","left",NA,45
"14438",12175,"Digit",5,"a","Cong","l",0,0.619575,2,3,35,13,15654,"large","right",NA,45
"14439",12175,"Digit",5,"a","Cong","l",0,0.68233,3,10,58,14,15655,"large","right",NA,45
"14440",12175,"Digit",5,"a","Cong","l",0,0.70794,1,14,30,13,15656,"large","right",NA,45
"14441",12175,"Digit",5,"a","Cong","l",0,0.769985,1,11,27,14,15657,"large","right",NA,45
"14442",12175,"Digit",5,"a","Cong","l",0,0.88458,3,4,52,13,15658,"large","right",NA,45
"14443",12175,"Digit",5,"a","Incong","l",0,0.434855,4,14,78,15,15659,"large","right",NA,45
"14444",12175,"Digit",5,"a","Incong","l",0,0.50097,3,7,55,12,15660,"large","right",NA,45
"14445",12175,"Numerosity",5,"a","Incong","l",0,0.50392,0,7,7,12,15661,"large","right",NA,45
"14446",12175,"Digit",5,"a","Incong","l",0,0.51389,0,3,3,12,15662,"large","right",NA,45
"14447",12175,"Digit",5,"a","Incong","l",0,0.54984,4,0,64,12,15663,"large","right",NA,45
"14448",12175,"Digit",5,"a","Incong","l",0,0.55139,0,15,15,15,15664,"large","right",NA,45
"14449",12175,"Digit",4,"a","Cong","l",0,0.439955,4,9,73,11,11578,"large","right",NA,45
"14450",12175,"Digit",4,"a","Cong","l",0,0.464795,4,10,74,10,11579,"large","right",NA,45
"14451",12175,"Digit",4,"a","Cong","l",0,0.49895,3,2,50,11,11580,"large","right",NA,45
"14452",12175,"Digit",4,"a","Cong","l",0,0.50155,3,5,53,10,11581,"large","right",NA,45
"14453",12175,"Digit",4,"a","Cong","l",0,0.53491,2,5,37,11,11582,"large","right",NA,45
"14454",12175,"Digit",4,"a","Cong","l",0,0.548275,1,2,18,10,11583,"large","right",NA,45
"14455",12175,"Digit",4,"a","Cong","l",0,0.58812,1,10,26,11,11584,"large","right",NA,45
"14456",12175,"Digit",4,"a","Cong","l",0,0.650885,0,6,6,11,11585,"large","right",NA,45
"14457",12175,"Digit",4,"a","Cong","l",0,0.701715,0,10,10,10,11586,"large","right",NA,45
"14458",12175,"Digit",4,"a","Cong","l",0,0.733505,2,12,44,10,11587,"large","right",NA,45
